%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM4 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm4_method_release9

@attribute 'File Id' numeric
@attribute 'Method Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Formal Parameters' numeric
@attribute 'Call Pair Length' numeric
@attribute Defected?(false/true) {FALSE,TRUE}

@data
1,3,2,2,0,1,2,3,1,1,6,5,4,3,4,3.33,9,0.3,0.83,0.05,0.25,0.5,0,0,FALSE
1,4,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
1,5,1,0,0,0,0,7,0,1,7,3,6,3,3,1.49,9,0.67,0.77,0.04,0.52,1,0,2,FALSE
1,6,11,1.8,0,10,9,6.64,5,1,73,42,47,14,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,7,11,1.8,0,10,9,6.64,5,1,73,42,47,15,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,8,11,1.8,0,10,9,6.64,5,1,73,42,47,14,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,9,11,1.8,0,10,9,6.64,5,1,73,42,47,14,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,10,11,1.8,0,10,9,6.64,5,1,73,42,47,14,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,11,11,1.8,0,10,9,6.64,5,1,73,42,47,14,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,12,11,1.8,0,10,9,6.64,5,1,73,42,47,14,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,13,11,1.8,0,10,9,6.64,5,1,73,42,47,15,13,20,89,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,14,11,1.8,0,10,9,6.64,5,1,73,42,47,16,13,16.67,89,0.06,1.5,0.08,0.09,0.09,0,1,FALSE
1,15,11,1.8,0,10,9,6.82,5,1,75,47,48,16,13,20,95,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
1,16,11,1.8,0,10,9,6.82,5,1,75,47,48,16,13,20,95,0.05,1.4,0.08,0.07,0.09,0,1,FALSE
17,19,2,2,0,1,2,3,1,1,6,5,4,3,4,3.33,9,0.3,0.83,0.05,0.25,0.5,0,0,FALSE
17,20,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
17,21,1,0,0,0,0,7,0,1,7,3,6,3,3,1.49,9,0.67,0.77,0.04,0.52,1,0,2,FALSE
17,22,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,23,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,24,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,25,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,26,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,27,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,28,9,1.17,0,8,7,7.78,6,1,70,73,54,48,15,11.11,127,0.09,1.78,0.1,0.16,0.11,3,9,FALSE
17,29,9,1.17,0,8,7,8.33,6,1,75,83,60,54,15,11.11,143,0.09,1.89,0.1,0.17,0.11,3,11,FALSE
17,30,4,2,0,3,2,8.75,1,1,35,32,23,21,10,7.69,55,0.13,1.46,0.08,0.19,0.25,2,2,FALSE
17,31,4,1,0,3,1,10.75,1,1,43,45,32,33,10,6.67,77,0.15,1.67,0.09,0.25,0.25,1,9,FALSE
17,32,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,33,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
17,34,1,0,0,0,0,5,0,1,5,4,2,4,2,1,6,1,0.78,0.04,0.78,1,1,1,FALSE
