%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM9 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm9_method_release2

@attribute 'File Id' numeric
@attribute 'Method Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Formal Parameters' numeric
@attribute 'Call Pair Length' numeric
@attribute Defected?(false/true) {FALSE,TRUE}

@data
14363,14365,1,0,0,0,0,6,0,1,6,6,5,6,3,1.49,11,0.67,0.95,0.05,0.64,1,0,2,FALSE
14363,14366,3,0,0,2,0,4,0,1,12,2,5,1,4,4,7,0.25,0.68,0.04,0.17,0.33,1,0,FALSE
14363,14367,4,2,0,3,2,4.5,1,1,18,8,12,4,9,9.09,20,0.11,1.09,0.06,0.12,0.25,0,1,FALSE
14363,14368,3,0,0,2,0,4.33,0,1,13,5,7,3,5,4.17,12,0.24,0.92,0.05,0.22,0.33,1,0,FALSE
14363,14369,4,2,0,3,2,4.5,1,1,18,8,12,4,9,9.09,20,0.11,1.09,0.06,0.12,0.25,0,1,FALSE
14363,14370,4,2,0,3,2,4.5,1,1,18,8,12,5,9,7.14,20,0.14,1.14,0.06,0.16,0.25,0,1,FALSE
14363,14371,4,2,0,3,2,4.5,1,1,18,8,12,4,9,9.09,20,0.11,1.09,0.06,0.12,0.25,0,1,FALSE
14363,14372,4,2,0,3,2,4.5,1,1,18,8,12,4,9,9.09,20,0.11,1.09,0.06,0.12,0.25,0,1,FALSE
14363,14373,3,0,0,2,0,3.67,0,1,11,3,7,2,4,3.03,10,0.33,0.79,0.04,0.26,0.33,1,0,FALSE
14363,14374,2,0,0,1,0,8.5,0,1,17,13,14,10,8,5.26,27,0.19,1.26,0.07,0.24,0.5,1,0,FALSE
14363,14375,2,2,0,1,2,4,1,1,8,5,6,5,5,2.5,11,0.4,1,0.06,0.4,0.5,0,1,FALSE
14363,14376,2,0,0,1,0,7.5,0,1,15,6,7,6,3,1.49,13,0.67,0.95,0.05,0.64,0.5,0,0,FALSE
14380,14382,1,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
14380,14383,1,0,0,0,0,4,0,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0,FALSE
14380,14384,2,0,0,1,0,11.5,0,1,23,12,9,11,5,2.7,21,0.37,1.22,0.07,0.45,0.5,0,3,FALSE
14380,14385,2,0,0,1,0,11.5,0,1,23,12,9,11,5,2.7,21,0.37,1.22,0.07,0.45,0.5,0,3,FALSE
14380,14768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
14380,14769,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
14386,14388,1,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
14386,14389,1,0,0,0,0,4,0,1,4,1,0,1,0,0,1,0,0,0,0,1,0,0,FALSE
14386,14390,2,0,0,1,0,15,0,1,30,9,9,7,4,2.56,18,0.39,1.05,0.06,0.41,0.5,0,2,FALSE
14386,14774,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
14386,14775,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
14392,14394,1,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
14392,14395,2,0,0,1,0,8.5,0,1,17,13,14,10,8,5.26,27,0.19,1.26,0.07,0.24,0.5,3,0,FALSE
14392,14396,2,0,0,1,0,8.5,0,1,17,13,14,10,8,5.26,27,0.19,1.26,0.07,0.24,0.5,1,0,FALSE
14392,14397,2,0,0,1,0,12,0,1,24,15,15,11,8,5.56,30,0.18,1.28,0.07,0.23,0.5,2,0,FALSE
14392,14398,2,0,0,1,0,6.5,0,1,13,7,7,6,6,3.45,14,0.29,1.07,0.06,0.31,0.5,0,1,FALSE
14392,14399,1,0,0,0,0,5,0,1,5,5,4,4,2,1.25,9,0.8,0.78,0.04,0.62,1,0,2,FALSE
