%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM5 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm5_file_release1

@attribute 'File Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
23485,41,3,0.68,8,24,2.93,8,28,120,81,73,23,16,25,154,0.04,1.5,0.08,0.06,0.68,FALSE
23498,41,3,0.68,8,24,2.93,8,28,120,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,FALSE
23511,41,3,0.68,8,24,2.93,8,28,120,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,FALSE
23524,41,3,0.68,8,24,2.93,8,28,120,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,FALSE
23537,41,3,0.68,8,24,2.93,8,28,120,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,FALSE
23550,41,3,0.68,8,24,2.93,8,28,120,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,FALSE
23563,41,3,0.68,8,24,2.93,8,28,120,81,73,22,16,33.33,154,0.03,1.67,0.09,0.05,0.68,FALSE
23576,144,6.94,0.55,17,118,2.93,17,79,422,423,345,59,12,50,768,0.02,2,0.11,0.04,0.55,FALSE
23609,80,4.64,0.54,14,65,2.96,14,44,237,215,179,39,15,50,394,0.02,1.5,0.08,0.03,0.55,FALSE
23628,114,6.5,0.56,14,91,2.94,14,64,335,327,267,48,12,50,594,0.02,2,0.11,0.04,0.56,FALSE
23655,203,7.48,0.53,23,172,2.84,23,108,577,614,500,78,12,50,1114,0.02,2,0.11,0.04,0.53,FALSE
23700,74,5.5,0.59,10,55,2.96,10,44,219,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,FALSE
23719,74,5.5,0.59,10,55,2.96,10,44,219,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,FALSE
23738,74,5.5,0.59,10,55,2.96,10,44,219,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,FALSE
23757,74,5.5,0.59,10,55,2.96,10,44,219,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,FALSE
23776,74,5.5,0.59,10,55,2.96,10,44,219,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,FALSE
23795,104,6.31,0.56,13,82,2.94,13,59,306,295,241,50,12,33.33,536,0.03,1.67,0.09,0.05,0.57,FALSE
23820,64,5.11,0.6,9,46,2.97,9,39,190,167,137,33,12,33.33,304,0.03,1.67,0.09,0.05,0.61,FALSE
23837,117,6,0.54,16,96,2.94,16,64,344,335,275,51,15,50,610,0.02,2,0.11,0.04,0.55,FALSE
23864,77,5,0.57,12,60,2.96,12,44,228,207,171,39,15,33.33,378,0.03,1.67,0.09,0.05,0.57,FALSE
23883,226,6.28,0.5,32,201,2.92,32,114,661,679,559,87,15,50,1238,0.02,2,0.11,0.04,0.5,FALSE
23930,153,5.78,0.51,23,133,2.93,23,79,449,447,369,63,15,50,816,0.02,2,0.11,0.04,0.52,FALSE
23963,157,6.6,0.53,20,132,2.93,20,84,460,463,379,64,15,50,842,0.02,2,0.11,0.04,0.54,FALSE
23998,114,6.5,0.56,14,91,2.94,14,64,335,327,267,49,12,50,594,0.02,2,0.11,0.04,0.56,FALSE
24025,54,4.62,0.62,8,37,2.98,8,34,161,135,111,30,12,25,246,0.04,1.5,0.08,0.06,0.63,FALSE
24040,189,5.67,0.49,30,170,2.93,30,94,554,559,463,71,15,50,1022,0.02,2,0.11,0.04,0.5,FALSE
24080,68,3.92,0.61,12,47,2.85,12,42,194,154,139,31,16,33.33,293,0.03,1.67,0.09,0.05,0.62,FALSE
24099,67,4.64,0.58,11,51,2.96,11,39,198,174,145,37,15,33.33,319,0.03,1.67,0.09,0.05,0.58,FALSE
24116,40,1.79,0.56,17,25,9.15,14,23,366,440,172,70,17,50,612,0.02,2,0.11,0.04,0.58,FALSE
