%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM11 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm11_file_release4

@attribute 'File Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
17760,7,2,0.33,4,8,6.14,4,3,43,22,24,15,12,9.09,46,0.11,1.45,0.08,0.16,0.43,FALSE
17763,77,2.17,0.09,57,115,4.7,53,8,362,453,449,180,22,25,902,0.04,2.25,0.12,0.09,0.1,FALSE
17768,109,2.11,0.06,77,160,3.39,76,7,369,1225,606,327,27,50,1831,0.02,2.5,0.14,0.05,0.06,FALSE
17771,101,3.12,0.05,52,156,5.54,50,6,560,655,579,217,23,33.33,1234,0.03,2.33,0.13,0.07,0.06,FALSE
17775,9,2,0.38,5,6,7.56,3,4,68,53,37,38,11,7.69,90,0.13,1.69,0.09,0.22,0.44,FALSE
17778,5,2,0.5,2,4,10.2,2,3,51,36,17,26,7,4.76,53,0.21,1.52,0.08,0.32,0.6,FALSE
17781,6,0,1,0,0,8.17,0,6,49,8,10,8,4,2,18,0.5,1.08,0.06,0.54,1,FALSE
17786,92,2.2,0.08,69,141,6,64,8,552,696,682,206,22,33.33,1378,0.03,2.33,0.13,0.07,0.09,FALSE
17791,79,2,0.04,56,110,3.76,55,4,297,883,430,292,25,33.33,1313,0.03,2.67,0.15,0.08,0.05,FALSE
17794,110,3.11,0.08,56,165,5.58,53,10,614,672,614,236,23,33.33,1286,0.03,2.33,0.13,0.07,0.09,FALSE
17800,42,2.52,0.2,25,53,6.5,21,9,273,353,301,131,16,20,654,0.05,2.2,0.12,0.11,0.21,FALSE
17805,34,2.55,0.09,22,51,6.71,20,4,228,328,278,124,16,20,606,0.05,2.2,0.12,0.11,0.12,FALSE
17808,184,2.63,0.04,114,289,5.82,110,8,1071,1423,1173,339,23,50,2596,0.02,2.5,0.14,0.05,0.04,FALSE
17811,89,2,0.06,68,128,6.09,64,6,542,675,638,271,19,25,1313,0.04,2.5,0.14,0.1,0.07,FALSE
17815,11,2,0.1,8,16,11.18,8,2,123,113,91,56,11,11.11,204,0.09,1.78,0.1,0.16,0.18,FALSE
17818,7,2.33,0.33,3,7,5.86,3,3,41,22,20,14,10,7.69,42,0.13,1.38,0.08,0.18,0.43,FALSE
17822,11,2.67,0.6,3,8,3.73,3,7,41,21,20,10,10,10,41,0.1,1.3,0.07,0.13,0.64,FALSE
17828,274,0,1,0,0,2.49,0,274,683,268,268,55,3,7.14,536,0.14,1.78,0.1,0.25,1,FALSE
17940,8,0,1,0,0,3.88,0,8,31,4,4,2,3,3.03,8,0.33,0.7,0.04,0.23,1,FALSE
17945,666,0,1,0,0,1.99,0,666,1328,582,590,137,3,6.25,1172,0.16,2.12,0.12,0.34,1,FALSE
18214,304,0,1,0,0,1.99,0,304,606,259,264,66,3,5.88,523,0.17,1.82,0.1,0.31,1,FALSE
18338,14,0,1,0,0,2.43,0,14,34,10,9,3,3,5,19,0.2,0.8,0.04,0.16,1,FALSE
18347,1,0,0,0,0,7,0,1,7,1,1,1,1,0.5,2,2,0.3,0.02,0.6,1,FALSE
18350,18,2,0.65,6,2,4,1,12,72,25,33,10,8,10,58,0.1,1.3,0.07,0.13,0.67,FALSE
18357,12,2,0.91,1,2,3.75,1,11,45,18,16,5,6,11.11,34,0.09,1,0.06,0.09,0.92,FALSE
18365,6,1,0.6,2,1,5.83,1,4,35,8,13,8,6,3.03,21,0.33,1.15,0.06,0.38,0.67,FALSE
18369,29,2.11,0.18,22,40,7.48,19,6,217,258,226,122,20,20,484,0.05,2.2,0.12,0.11,0.21,FALSE
18374,28,2.11,0.19,21,38,7.54,18,6,211,252,227,110,20,25,479,0.04,2,0.11,0.08,0.21,FALSE
18379,136,2.07,0.24,81,139,5.54,67,33,754,795,786,229,23,33.33,1581,0.03,2.33,0.13,0.07,0.24,FALSE
