%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM5 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm5_class_release9

@attribute 'Class Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Coupling Between Objects' numeric
@attribute 'Fan In' numeric
@attribute 'Number of Children' numeric
@attribute 'Percentage of Pub Data' numeric
@attribute 'Response for Class' numeric
@attribute 'Weighted Methods' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
105104,41,3,0.68,8,24,2.8,8,28,115,81,73,23,16,25,154,0.04,1.5,0.08,0.06,0.68,1,3,0,0,9,9,FALSE
105117,41,3,0.68,8,24,2.8,8,28,115,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,2,1,0,0,9,9,FALSE
105130,41,3,0.68,8,24,2.8,8,28,115,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,2,1,0,0,9,9,FALSE
105143,41,3,0.68,8,24,2.8,8,28,115,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,2,3,0,0,9,9,FALSE
105156,41,3,0.68,8,24,2.8,8,28,115,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,2,2,0,0,9,9,FALSE
105169,41,3,0.68,8,24,2.8,8,28,115,81,73,21,16,33.33,154,0.03,1.67,0.09,0.05,0.68,2,2,0,0,9,9,FALSE
105182,41,3,0.68,8,24,2.8,8,28,115,81,73,22,16,33.33,154,0.03,1.67,0.09,0.05,0.68,1,1,0,0,9,9,FALSE
105195,144,6.94,0.55,17,118,2.9,17,79,417,423,345,59,12,50,768,0.02,2,0.11,0.04,0.55,2,5,0,0,29,29,FALSE
105228,80,4.64,0.54,14,65,2.9,14,44,232,215,179,39,15,50,394,0.02,1.5,0.08,0.03,0.55,2,2,0,0,15,15,FALSE
105247,114,6.5,0.56,14,91,2.89,14,64,330,327,267,48,12,50,594,0.02,2,0.11,0.04,0.56,1,3,0,0,23,23,FALSE
105274,203,7.48,0.53,23,172,2.82,23,108,572,614,500,78,12,50,1114,0.02,2,0.11,0.04,0.53,6,4,0,0,41,41,FALSE
105319,74,5.5,0.59,10,55,2.89,10,44,214,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,1,2,0,0,15,15,FALSE
105338,74,5.5,0.59,10,55,2.89,10,44,214,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,1,3,0,0,15,15,FALSE
105357,74,5.5,0.59,10,55,2.89,10,44,214,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,1,3,0,0,15,15,FALSE
105376,74,5.5,0.59,10,55,2.89,10,44,214,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,1,2,0,0,15,15,FALSE
105395,74,5.5,0.59,10,55,2.89,10,44,214,199,163,36,12,33.33,362,0.03,1.67,0.09,0.05,0.59,1,2,0,0,15,15,FALSE
105414,104,6.31,0.56,13,82,2.89,13,59,301,295,241,50,12,33.33,536,0.03,1.67,0.09,0.05,0.57,5,2,0,0,21,21,FALSE
105439,64,5.11,0.6,9,46,2.89,9,39,185,167,137,33,12,33.33,304,0.03,1.67,0.09,0.05,0.61,1,2,0,0,13,13,FALSE
105456,117,6,0.54,16,96,2.9,16,64,339,335,275,51,15,50,610,0.02,2,0.11,0.04,0.55,2,8,0,0,23,23,FALSE
105483,77,5,0.57,12,60,2.9,12,44,223,207,171,39,15,33.33,378,0.03,1.67,0.09,0.05,0.57,2,2,0,0,15,15,FALSE
105502,226,6.28,0.5,32,201,2.9,32,114,656,679,559,87,15,50,1238,0.02,2,0.11,0.04,0.5,6,4,0,0,43,43,FALSE
105549,153,5.78,0.51,23,133,2.9,23,79,444,447,369,63,15,50,816,0.02,2,0.11,0.04,0.52,4,2,0,0,29,29,FALSE
105582,157,6.6,0.53,20,132,2.9,20,84,455,463,379,64,15,50,842,0.02,2,0.11,0.04,0.54,2,2,0,0,31,31,FALSE
105617,114,6.5,0.56,14,91,2.89,14,64,330,327,267,49,12,50,594,0.02,2,0.11,0.04,0.56,1,2,0,0,23,23,FALSE
105644,54,4.62,0.62,8,37,2.89,8,34,156,135,111,30,12,25,246,0.04,1.5,0.08,0.06,0.63,1,2,0,0,11,11,FALSE
105659,189,5.67,0.49,30,170,2.9,30,94,549,559,463,71,15,50,1022,0.02,2,0.11,0.04,0.5,4,1,0,0,35,35,FALSE
105699,68,3.92,0.61,12,47,2.78,12,42,189,154,139,31,16,33.33,293,0.03,1.67,0.09,0.05,0.62,1,3,0,0,15,15,FALSE
105718,67,4.64,0.58,11,51,2.88,11,39,193,174,145,37,15,33.33,319,0.03,1.67,0.09,0.05,0.58,2,3,0,0,13,13,FALSE
105735,40,1.79,0.56,17,25,9.02,14,23,361,440,172,70,17,50,612,0.02,2,0.11,0.04,0.58,0,2,0,0,3,3,FALSE
105747,43,1.33,0.79,9,8,2.77,6,34,119,63,61,29,12,12.5,124,0.08,1.62,0.09,0.13,0.79,2,2,0,0,12,12,FALSE
105765,68,3.92,0.61,12,47,2.75,12,42,187,154,139,31,16,33.33,293,0.03,1.67,0.09,0.05,0.62,1,2,0,0,15,15,FALSE
105784,64,5.11,0.6,9,46,2.83,9,39,181,166,137,34,12,33.33,303,0.03,1.67,0.09,0.05,0.61,2,2,0,0,13,13,FALSE
105801,40,1.79,0.56,17,25,6.6,14,23,264,241,130,55,17,33.33,371,0.03,2,0.11,0.06,0.58,0,2,0,0,3,3,FALSE
105811,20,2,0.68,6,10,2.35,5,14,47,34,32,10,10,16.67,66,0.06,1.33,0.07,0.08,0.7,0,0,0,0,5,5,FALSE
105821,43,1.33,0.79,9,8,2.81,6,34,121,63,61,29,12,12.5,124,0.08,1.62,0.09,0.13,0.79,2,1,0,0,12,12,FALSE
105839,35,3.17,0.71,6,19,2.86,6,25,100,70,58,24,12,16.67,128,0.06,1.5,0.08,0.09,0.71,1,1,0,0,8,8,FALSE
105851,56,4.57,0.69,7,32,3.04,7,39,170,141,109,35,12,25,250,0.04,1.75,0.1,0.07,0.7,1,2,0,0,13,13,FALSE
105870,20,2,0.68,6,10,2.35,5,14,47,35,32,11,10,16.67,67,0.06,1.33,0.07,0.08,0.7,0,1,0,0,5,5,FALSE
105880,43,1.33,0.79,9,8,2.77,6,34,119,63,61,29,12,12.5,124,0.08,1.62,0.09,0.13,0.79,2,0,0,0,12,12,FALSE
105897,43,1.82,0.52,20,31,4.14,17,23,178,124,112,44,17,25,236,0.04,1.75,0.1,0.07,0.53,0,2,0,0,3,3,FALSE
105906,41,3,0.68,8,24,2.8,8,28,115,81,73,22,16,33.33,154,0.03,1.67,0.09,0.05,0.68,2,4,0,0,9,9,FALSE
105919,44,4,0.65,7,28,2.86,7,29,126,103,85,28,12,20,188,0.05,1.6,0.09,0.08,0.66,1,5,0,0,9,9,FALSE
105932,54,4.62,0.62,8,37,2.85,8,34,154,135,111,32,12,25,246,0.04,1.75,0.1,0.07,0.63,1,4,0,0,11,11,FALSE
105949,62,1.22,0.77,14,11,2.82,9,48,175,101,95,36,12,16.67,196,0.06,1.67,0.09,0.1,0.77,4,3,0,0,18,18,FALSE
105974,40,1.79,0.56,17,25,4.42,14,23,177,146,106,44,17,25,252,0.04,1.75,0.1,0.07,0.58,0,2,0,0,3,3,FALSE
105982,20,2,0.68,6,10,2.35,5,14,47,34,32,10,10,16.67,66,0.06,1.33,0.07,0.08,0.7,0,0,0,0,5,5,FALSE
105990,40,1.79,0.56,17,25,4.42,14,23,177,146,106,44,17,25,252,0.04,1.75,0.1,0.07,0.58,0,2,0,0,3,3,FALSE
105999,38,0,1,0,0,1.92,0,38,73,22,22,9,2,2.44,44,0.41,1.05,0.06,0.43,1,0,2,0,0,14,14,FALSE
106016,232,0,1,0,0,1.75,0,232,406,177,177,76,3,3.45,354,0.29,1.9,0.11,0.55,1,0,3,0,3.57,87,87,FALSE
106106,40,0,1,0,0,1.9,0,40,76,24,17,13,2,1.85,41,0.54,1.18,0.07,0.64,1,0,4,0,20,14,14,FALSE
106123,13,0,1,0,0,2,0,13,26,5,5,3,2,1.67,10,0.6,0.7,0.04,0.42,1,0,1,0,0,4,4,FALSE
106130,33,0,1,0,0,0.94,0,33,31,6,8,4,3,2.27,14,0.44,0.84,0.05,0.37,1,1,7,3,0,6,6,FALSE
106138,13,0,1,0,0,2,0,13,26,5,5,3,2,1.67,10,0.6,0.7,0.04,0.42,1,0,3,0,0,4,4,FALSE
106145,18,0,1,0,0,2.56,0,18,46,8,8,4,3,3.03,16,0.33,0.85,0.05,0.28,1,0,0,0,0,6,6,FALSE
106154,7,0,1,0,0,2.14,0,7,15,2,2,1,2,2,4,0.5,0.48,0.03,0.24,1,1,0,30,0,2,2,FALSE
106159,339,3.09,0.8,35,108,2.06,35,272,697,499,604,158,11,16.67,1103,0.06,2.17,0.12,0.13,0.8,1,354,0,55.06,87,87,FALSE
106249,19,0,1,0,0,2.16,0,19,41,17,17,8,4,4.17,34,0.24,1.08,0.06,0.26,1,0,6,0,0,7,7,FALSE
106259,58,1.2,0.91,5,6,1.81,5,53,105,56,52,31,7,6.25,108,0.16,1.56,0.09,0.25,0.91,0,282,0,66.67,12,12,FALSE
106274,15,0,1,0,0,2.27,0,15,34,11,9,5,3,3.33,20,0.3,0.9,0.05,0.27,1,0,3,0,0,5,5,FALSE
