%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM2 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm2_file_release2

@attribute 'File Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Defected?(false/true) ' {FALSE,TRUE}

@data
7624,20,2,0.84,3,6,3.15,3,17,63,26,30,11,8,9.09,56,0.11,1.27,0.07,0.14,0.85,FALSE
7634,8,1,0.86,1,1,3.75,1,7,30,23,11,15,4,3.03,34,0.33,1.27,0.07,0.42,0.88,FALSE
7639,13,2,0.75,3,6,4.15,3,10,54,27,30,15,5,4.55,57,0.22,1.32,0.07,0.29,0.77,FALSE
7646,58,1.9,0.63,20,38,6.24,20,37,362,641,527,103,31,100,1168,0.01,2,0.11,0.02,0.64,FALSE
7665,50,3.95,0.16,21,79,4.78,20,9,239,203,200,58,13,25,403,0.04,1.75,0.1,0.07,0.18,FALSE
7671,2,0,1,0,0,8.5,0,2,17,2,3,2,3,1.49,5,0.67,0.7,0.04,0.47,1,FALSE
7674,8,3,0.14,4,9,8.25,3,2,66,28,33,12,15,16.67,61,0.06,1.5,0.08,0.09,0.25,FALSE
7677,6,2.33,0.2,3,7,6.5,3,2,39,17,19,9,10,9.09,36,0.11,1.27,0.07,0.14,0.33,FALSE
7681,284,1.7,0.41,166,190,4.18,112,118,1188,1090,1026,374,28,50,2116,0.02,2.5,0.14,0.05,0.42,FALSE
7731,297,1.63,0.44,177,196,3.91,120,130,1161,952,988,356,29,33.33,1940,0.03,2.67,0.15,0.08,0.44,FALSE
7782,124,2.3,0.44,57,101,4.04,44,55,501,410,441,149,25,33.33,851,0.03,2.33,0.13,0.07,0.44,FALSE
7804,27,1.6,0.69,10,8,6.22,5,19,168,99,97,61,23,20,196,0.05,2,0.11,0.1,0.7,FALSE
7813,183,1.8,0.44,116,144,4.28,80,81,784,784,650,207,28,50,1434,0.02,2.5,0.14,0.05,0.44,FALSE
7842,18,0,0.88,4,0,3.44,1,16,62,20,20,16,9,5.56,40,0.18,1.39,0.08,0.25,0.89,FALSE
7848,21,0,0.8,6,0,3.38,1,17,71,27,25,19,9,6.25,52,0.16,1.44,0.08,0.23,0.81,FALSE
7854,30,2,0.69,11,6,8.83,3,21,265,143,98,51,18,25,241,0.04,1.75,0.1,0.07,0.7,FALSE
7865,18,0.67,0.76,7,2,4.28,3,14,77,31,36,19,14,11.11,67,0.09,1.56,0.09,0.14,0.78,FALSE
7872,49,4.75,0.44,15,38,7.45,8,22,365,291,215,101,22,33.33,506,0.03,2,0.11,0.06,0.45,FALSE
7926,116,1.71,0.33,73,94,4.05,55,39,470,486,466,164,26,33.33,952,0.03,2.33,0.13,0.07,0.34,FALSE
7941,26,1.75,0.72,9,7,4.42,4,19,115,52,57,27,17,16.67,109,0.06,1.67,0.09,0.1,0.73,FALSE
7950,8,2,0.86,1,2,3.38,1,7,27,9,7,6,5,3.7,16,0.27,1.04,0.06,0.28,0.88,FALSE
7955,109,1.94,0.39,55,91,6.5,47,43,708,417,361,149,22,33.33,778,0.03,2.33,0.13,0.07,0.39,FALSE
7976,30,1.47,0.24,20,28,4.9,19,8,147,95,106,51,14,12.5,201,0.08,1.88,0.1,0.15,0.27,FALSE
7982,63,2.29,0.47,31,48,0.02,21,30,1,279,253,115,23,25,532,0.04,2.25,0.12,0.09,0.48,FALSE
8026,398,1.56,0.52,239,255,5.47,163,206,2179,2225,2064,597,31,50,4289,0.02,3,0.17,0.06,0.52,FALSE
8094,94,1.84,0.56,49,57,4.48,31,53,421,399,340,162,24,33.33,739,0.03,2.33,0.13,0.07,0.56,FALSE
8143,56,2.07,0.55,24,29,4.05,14,31,227,129,142,60,23,25,271,0.04,2,0.11,0.08,0.55,FALSE
8158,29,1.4,0.71,11,7,5.34,5,21,155,64,63,34,14,12.5,127,0.08,1.62,0.09,0.13,0.72,FALSE
