%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM2 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm2_method_release2

@attribute 'File Id' numeric
@attribute 'Method Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Formal Parameters' numeric
@attribute 'Call Pair Length' numeric
@attribute Defected?(false/true) {FALSE,TRUE}

@data
7624,7626,1,0,0,0,0,3,0,1,3,1,2,1,2,1,3,1,0.48,0.03,0.48,1,0,0,FALSE
7624,7627,1,0,0,0,0,3,0,1,3,1,2,1,2,1,3,1,0.48,0.03,0.48,1,0,0,FALSE
7624,7628,1,0,0,0,0,3,0,1,3,1,2,1,2,1,3,1,0.48,0.03,0.48,1,0,0,FALSE
7624,7629,1,0,0,0,0,3,0,1,3,2,2,1,2,2,4,0.5,0.48,0.03,0.24,1,1,0,FALSE
7624,7630,2,2,0,1,2,3,1,1,6,5,6,4,5,3.12,11,0.32,0.97,0.05,0.31,0.5,1,0,FALSE
7624,7631,3,2,0,2,4,3.67,2,1,11,10,11,5,7,7.14,21,0.14,1.07,0.06,0.15,0.33,1,0,FALSE
7624,7632,1,0,0,0,0,3,0,1,3,5,4,4,2,1.25,9,0.8,0.78,0.04,0.62,1,1,1,FALSE
7624,7633,1,0,0,0,0,3,0,1,3,1,1,1,1,0.5,2,2,0.3,0.02,0.6,1,0,0,FALSE
7634,7636,1,0,0,0,0,3,0,1,3,1,0,1,0,0,1,0,0,0,0,1,1,0,FALSE
7634,7637,1,0,0,0,0,3,0,1,3,1,1,1,1,0.5,2,2,0.3,0.02,0.6,1,0,0,FALSE
7634,7638,2,1,0,1,1,5.5,1,1,11,21,10,13,4,3.23,31,0.31,1.23,0.07,0.38,0.5,0,1,FALSE
7634,11400,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
7639,7641,2,2,0,1,2,3,1,1,6,6,5,5,4,2.38,11,0.42,0.95,0.05,0.4,0.5,1,0,FALSE
7639,7642,2,2,0,1,2,3,1,1,6,4,5,3,4,2.63,9,0.38,0.84,0.05,0.32,0.5,1,0,FALSE
7639,7643,1,0,0,0,0,6,0,1,6,3,3,3,2,1,6,1,0.7,0.04,0.7,1,1,0,FALSE
7639,7644,1,0,0,0,0,6,0,1,6,3,3,3,2,1,6,1,0.7,0.04,0.7,1,1,0,FALSE
7639,7645,2,2,0,1,2,6,1,1,12,11,14,9,5,3.03,25,0.33,1.15,0.06,0.38,0.5,1,0,FALSE
7646,7648,1,0,0,0,0,35,0,1,35,12,8,10,3,1.79,20,0.56,1.11,0.06,0.62,1,1,2,FALSE
7646,7649,7,1.67,0,6,10,7,6,1,49,49,44,17,13,20,93,0.05,1.4,0.08,0.07,0.14,2,0,FALSE
7646,7650,3,2,0,2,4,4,2,1,12,41,34,20,14,14.29,75,0.07,1.57,0.09,0.11,0.33,1,0,FALSE
7646,7651,1,0,0,0,0,3,0,1,3,2,1,2,1,0.5,3,2,0.48,0.03,0.95,1,1,0,FALSE
7646,7652,3,3,0,1,3,4,1,1,12,16,12,10,7,5.56,28,0.18,1.22,0.07,0.22,0.33,1,0,FALSE
7646,7653,1,0,0,0,0,6,0,1,6,7,7,6,5,2.94,14,0.34,1.03,0.06,0.35,1,0,1,FALSE
7646,7654,2,2,0,1,2,13,1,1,26,44,39,19,10,11.11,83,0.09,1.44,0.08,0.13,0.5,1,0,FALSE
7646,7655,2,2,0,1,2,13,1,1,26,44,39,20,10,11.11,83,0.09,1.44,0.08,0.13,0.5,1,0,FALSE
7646,7656,3,2,0,2,4,11,2,1,33,89,68,25,16,25,157,0.04,1.5,0.08,0.06,0.33,2,1,FALSE
7646,7657,3,2,0,2,4,12.67,2,1,38,93,71,30,16,25,164,0.04,1.75,0.1,0.07,0.33,1,3,FALSE
7646,7658,1,0,0,0,0,4,0,1,4,1,1,1,1,0.5,2,2,0.3,0.02,0.6,1,0,0,FALSE
7646,7659,2,2,0,1,2,6.5,1,1,13,56,49,20,12,16.67,105,0.06,1.5,0.08,0.09,0.5,2,1,FALSE
