%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%%
% This is a PROMISE Software Engineering Repository data set made publicly available
% in order to encourage repeatable, refutable, verifiable, and/or 
%improvable predictive models of software engineering.
%
%If you publish material based on PROMISE data sets then, please 
%follow the acknowledgment guidelines posted on the PROMISE repository web page
%http://promise.site.uottawa.ca/SERepository.
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

%-- Title: GSM10 /Software defect prediction
%-- Date: January, 1st, 2009
%-- Data from a GSM company, Istanbul, Turkey
%-- Donated by: Software Research Laboratory (SOFTLAB), Bogazici University, Istanbul, Turkey
%-- Website: http://softlab.boun.edu.tr
%-- Contact address: ayse.tosun@boun.edu.tr, bener@boun.edu.tr
%
%Description:
%-- Nine projects from application and presentation layers of the telecommunication software
%   Name: GSM1,GSM2,GSM3,GSM4,GSM5,GSM6,GSM9,GSM10,GSM11
%-- Ten releases from these projects are selected.
%   {Release 1, ..., Release 10}
%-- Package, File, Class and Method metrics are collected. 
%   {PACKAGE Metrics, FILE Metrics, CLASS Metrics, METHOD Metrics}
%-- Static code attributes and CK object oriented metrics are collected using Prest  Metrics Extraction and Analysis Tool [1]. 
%
%--An example of method level static code attributes are as follows:
%@attribute 'Cyclometric Density' numeric
%@attribute 'Decision Density' numeric
%@attribute 'Essential Density' numeric
%@attribute 'Branch Count' numeric
%@attribute 'Condition Count' numeric
%@attribute 'Cyclometric Complexity' numeric
%@attribute 'Decision Count' numeric
%@attribute 'Essential Complexity' numeric
%@attribute 'LOC' numeric
%@attribute 'Total Operands' numeric
%@attribute 'Total Operators' numeric
%@attribute 'Unique Operands Count' numeric
%@attribute 'Unique Operators Count' numeric
%@attribute 'Halstead Difficulty' numeric
%@attribute 'Halstead Length' numeric
%@attribute 'Halstead Level' numeric
%@attribute 'Halstead Programming Effort' numeric
%@attribute 'Halstead Programming Time' numeric
%@attribute 'Halstead Volume' numeric
%@attribute 'Maintenance Severity' numeric
%@attribute 'Formal Parameters' numeric
%@attribute 'Call Pair Length' numeric
%
%-- Object oriented metrics, collected in class level, are as follows:
%@attribute 'Coupling Between Objects' numeric
%@attribute 'Fan In' numeric
%@attribute 'Number of Children' numeric
%@attribute 'Percentage of Pub Data' numeric
%@attribute 'Response for Class' numeric
%@attribute 'Weighted Methods' numeric
%
%-- Defects can only be matched with file ID's. Therefore, pre-release test defects with file ID's are 
%represented in the corresponding xls file of the projects (test defects.xls). 
%
%-- Each project has been implemented/changed in different releases. Moreover, each release does not 
%necessarily contain all projects which has defect logs. Therefore, projects have different releases 
%in their seperate folders.

%[1] Prest Metrics Extraction and Analysis Tool, available at http://softlab.boun.edu.tr/?q=resources&i=tools.

@relation gsm10_method_release10

@attribute 'File Id' numeric
@attribute 'Method Id' numeric
@attribute 'Cyclometric Density' numeric
@attribute 'Decision Density' numeric
@attribute 'Essential Density' numeric
@attribute 'Branch Count' numeric
@attribute 'Condition Count' numeric
@attribute 'Cyclometric Complexity' numeric
@attribute 'Decision Count' numeric
@attribute 'Essential Complexity' numeric
@attribute 'LOC' numeric
@attribute 'Total Operands' numeric
@attribute 'Total Operators' numeric
@attribute 'Unique Operands Count' numeric
@attribute 'Unique Operators Count' numeric
@attribute 'Halstead Difficulty' numeric
@attribute 'Halstead Length' numeric
@attribute 'Halstead Level' numeric
@attribute 'Halstead Programming Effort' numeric
@attribute 'Halstead Programming Time' numeric
@attribute 'Halstead Volume' numeric
@attribute 'Maintenance Severity' numeric
@attribute 'Formal Parameters' numeric
@attribute 'Call Pair Length' numeric
@attribute Defected?(false/true) {FALSE,TRUE}

@data
86365,86367,9,1.5,0,8,12,5.22,8,1,47,31,27,19,8,6.67,58,0.15,1.4,0.08,0.21,0.11,1,2,FALSE
86365,86368,3,2,0,2,4,4,2,1,12,8,8,4,4,4,16,0.25,0.92,0.05,0.23,0.33,1,0,FALSE
86365,86369,1,0,0,0,0,9,0,1,9,9,5,5,2,1.79,14,0.56,0.84,0.05,0.47,1,1,4,FALSE
86365,86370,3,1.5,0.5,2,3,4,2,2,12,6,11,6,7,3.45,17,0.29,1.1,0.06,0.32,0.67,1,0,FALSE
86365,86371,3,1.5,0.5,2,3,4,2,2,12,6,11,6,7,3.45,17,0.29,1.1,0.06,0.32,0.67,1,0,FALSE
86365,86372,3,1.5,0.5,2,3,4,2,2,12,6,11,6,7,3.45,17,0.29,1.1,0.06,0.32,0.67,1,0,FALSE
86365,86373,1,0,0,0,0,3,0,1,3,2,1,2,1,0.5,3,2,0.48,0.03,0.95,1,1,0,FALSE
86365,86374,1,0,0,0,0,3,0,1,3,2,2,1,2,2,4,0.5,0.48,0.03,0.24,1,1,0,FALSE
86379,86381,1,0,0,0,0,4,0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,0,FALSE
86379,86382,1,0,0,0,0,5,0,1,5,4,2,3,2,1.33,6,0.75,0.69,0.04,0.52,1,0,0,FALSE
86379,86384,2,0,0,1,0,4.5,0,1,9,1,2,1,2,1,3,1,0.48,0.03,0.48,0.5,0,0,FALSE
86389,86391,1,0,0,0,0,8,0,1,8,11,5,9,1,0.61,16,1.64,1,0.06,1.64,1,1,4,FALSE
86389,86392,2,1,0,1,1,8.5,1,1,17,15,8,12,5,3.12,23,0.32,1.22,0.07,0.39,0.5,1,0,FALSE
86389,87399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86389,87400,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86389,87401,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86389,87402,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86393,86395,1,0,0,0,0,8,0,1,8,12,5,9,1,0.67,17,1.5,1.01,0.06,1.5,1,1,4,FALSE
86393,86396,1,0,0,0,0,8,0,1,8,5,5,5,3,1.49,10,0.67,0.91,0.05,0.61,1,1,0,FALSE
86393,87407,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86393,87408,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86393,87409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86393,87410,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86393,86398,16,1.13,0,15,17,2.88,15,1,46,66,41,33,10,10,107,0.1,1.6,0.09,0.16,0.06,1,0,FALSE
86399,86401,1,0,0,0,0,12,0,1,12,23,9,13,1,0.88,32,1.13,1.14,0.06,1.3,1,1,4,FALSE
86399,86402,2,1,0,1,1,8.5,1,1,17,19,13,14,7,4.76,32,0.21,1.33,0.07,0.28,0.5,2,0,FALSE
86399,87415,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86399,87416,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86399,87417,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86399,87418,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86403,86405,1,0,0,0,0,9,0,1,9,14,6,10,1,0.7,20,1.43,1.04,0.06,1.49,1,1,4,FALSE
86403,86406,2,1,0,1,1,5.5,1,1,11,12,7,12,4,2,19,0.5,1.2,0.07,0.6,0.5,2,0,FALSE
86403,87421,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86403,87422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86403,87423,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86403,87424,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86407,86409,1,0,0,0,0,9,0,1,9,14,6,10,1,0.7,20,1.43,1.04,0.06,1.49,1,1,4,FALSE
86407,86410,2,1,0,1,1,5.5,1,1,11,12,7,12,4,2,19,0.5,1.2,0.07,0.6,0.5,2,0,FALSE
86407,87427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
86407,87428,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
